level,name,year,tenure,hhlds,value,share
3_towns,Newtown,2010,renter,3-person,133,0.166
3_towns,Newtown,2010,renter,4-person or more,129,0.161
3_towns,Newtown,2018,renter,total,1191,NA
3_towns,Newtown,2018,renter,1-person,538,0.452
3_towns,Newtown,2018,renter,2-person,387,0.325
3_towns,Newtown,2018,renter,3-person,110,0.092
3_towns,Newtown,2018,renter,4-person or more,156,0.131
3_towns,Norfolk,2000,renter,total,176,NA
3_towns,Norfolk,2000,renter,1-person,72,0.409
3_towns,Norfolk,2000,renter,2-person,54,0.307
3_towns,Norfolk,2000,renter,3-person,20,0.114
3_towns,Norfolk,2000,renter,4-person or more,30,0.17
3_towns,Norfolk,2010,renter,total,134,NA
3_towns,Norfolk,2010,renter,1-person,89,0.664
3_towns,Norfolk,2010,renter,2-person,3,0.022
3_towns,Norfolk,2010,renter,3-person,26,0.194
3_towns,Norfolk,2010,renter,4-person or more,16,0.119
3_towns,Norfolk,2018,renter,total,137,NA
3_towns,Norfolk,2018,renter,1-person,108,0.788
3_towns,Norfolk,2018,renter,2-person,13,0.095
3_towns,Norfolk,2018,renter,3-person,7,0.051
3_towns,Norfolk,2018,renter,4-person or more,9,0.066
3_towns,North Branford,2000,renter,total,810,NA
3_towns,North Branford,2000,renter,1-person,342,0.422
3_towns,North Branford,2000,renter,2-person,253,0.312
3_towns,North Branford,2000,renter,3-person,103,0.127
3_towns,North Branford,2000,renter,4-person or more,112,0.138
3_towns,North Branford,2010,renter,total,777,NA
3_towns,North Branford,2010,renter,1-person,369,0.475
3_towns,North Branford,2010,renter,2-person,308,0.396
3_towns,North Branford,2010,renter,3-person,34,0.044
3_towns,North Branford,2010,renter,4-person or more,66,0.085
3_towns,North Branford,2018,renter,total,724,NA
3_towns,North Branford,2018,renter,1-person,365,0.504
3_towns,North Branford,2018,renter,2-person,130,0.18
3_towns,North Branford,2018,renter,3-person,185,0.256
3_towns,North Branford,2018,renter,4-person or more,44,0.061
3_towns,North Canaan,2000,renter,total,442,NA
3_towns,North Canaan,2000,renter,1-person,195,0.441
3_towns,North Canaan,2000,renter,2-person,127,0.287
3_towns,North Canaan,2000,renter,3-person,65,0.147
3_towns,North Canaan,2000,renter,4-person or more,55,0.124
3_towns,North Canaan,2010,renter,total,443,NA
3_towns,North Canaan,2010,renter,1-person,125,0.282
3_towns,North Canaan,2010,renter,2-person,94,0.212
3_towns,North Canaan,2010,renter,3-person,134,0.302
3_towns,North Canaan,2010,renter,4-person or more,90,0.203
3_towns,North Canaan,2018,renter,total,470,NA
3_towns,North Canaan,2018,renter,1-person,287,0.611
3_towns,North Canaan,2018,renter,2-person,86,0.183
3_towns,North Canaan,2018,renter,3-person,53,0.113
3_towns,North Canaan,2018,renter,4-person or more,44,0.094
3_towns,North Haven,2000,renter,total,1157,NA
3_towns,North Haven,2000,renter,1-person,551,0.476
3_towns,North Haven,2000,renter,2-person,298,0.258
3_towns,North Haven,2000,renter,3-person,123,0.106
3_towns,North Haven,2000,renter,4-person or more,185,0.16
3_towns,North Haven,2010,renter,total,1250,NA
3_towns,North Haven,2010,renter,1-person,617,0.494
3_towns,North Haven,2010,renter,2-person,303,0.242
3_towns,North Haven,2010,renter,3-person,214,0.171
3_towns,North Haven,2010,renter,4-person or more,116,0.093
3_towns,North Haven,2018,renter,total,1460,NA
3_towns,North Haven,2018,renter,1-person,617,0.423
3_towns,North Haven,2018,renter,2-person,547,0.375
3_towns,North Haven,2018,renter,3-person,127,0.087
3_towns,North Haven,2018,renter,4-person or more,169,0.116
3_towns,North Stonington,2000,renter,total,209,NA
3_towns,North Stonington,2000,renter,1-person,59,0.282
3_towns,North Stonington,2000,renter,2-person,61,0.292
3_towns,North Stonington,2000,renter,3-person,37,0.177
3_towns,North Stonington,2000,renter,4-person or more,52,0.249
3_towns,North Stonington,2010,renter,total,123,NA
3_towns,North Stonington,2010,renter,1-person,37,0.301
3_towns,North Stonington,2010,renter,2-person,86,0.699
3_towns,North Stonington,2010,renter,3-person,0,0
3_towns,North Stonington,2010,renter,4-person or more,0,0
3_towns,North Stonington,2018,renter,total,299,NA
3_towns,North Stonington,2018,renter,1-person,131,0.438
3_towns,North Stonington,2018,renter,2-person,100,0.334
3_towns,North Stonington,2018,renter,3-person,18,0.06
3_towns,North Stonington,2018,renter,4-person or more,50,0.167
3_towns,Norwalk,2000,renter,total,12431,NA
3_towns,Norwalk,2000,renter,1-person,4588,0.369
3_towns,Norwalk,2000,renter,2-person,3559,0.286
3_towns,Norwalk,2000,renter,3-person,1800,0.145
3_towns,Norwalk,2000,renter,4-person or more,2484,0.2
3_towns,Norwalk,2010,renter,total,12032,NA
3_towns,Norwalk,2010,renter,1-person,5667,0.471
3_towns,Norwalk,2010,renter,2-person,3046,0.253
3_towns,Norwalk,2010,renter,3-person,1514,0.126
3_towns,Norwalk,2010,renter,4-person or more,1805,0.15
3_towns,Norwalk,2018,renter,total,13910,NA
3_towns,Norwalk,2018,renter,1-person,5042,0.362
3_towns,Norwalk,2018,renter,2-person,3625,0.261
3_towns,Norwalk,2018,renter,3-person,2103,0.151
3_towns,Norwalk,2018,renter,4-person or more,3140,0.226
3_towns,Norwich,2000,renter,total,7167,NA
3_towns,Norwich,2000,renter,1-person,2953,0.412
3_towns,Norwich,2000,renter,2-person,2007,0.28
3_towns,Norwich,2000,renter,3-person,1059,0.148
3_towns,Norwich,2000,renter,4-person or more,1148,0.16
3_towns,Norwich,2010,renter,total,6931,NA
3_towns,Norwich,2010,renter,1-person,2598,0.375
3_towns,Norwich,2010,renter,2-person,2000,0.289
3_towns,Norwich,2010,renter,3-person,1085,0.157
3_towns,Norwich,2010,renter,4-person or more,1248,0.18
3_towns,Norwich,2018,renter,total,7995,NA
3_towns,Norwich,2018,renter,1-person,3248,0.406
3_towns,Norwich,2018,renter,2-person,1902,0.238
3_towns,Norwich,2018,renter,3-person,1646,0.206
3_towns,Norwich,2018,renter,4-person or more,1199,0.15
3_towns,Old Lyme,2000,renter,total,466,NA
3_towns,Old Lyme,2000,renter,1-person,205,0.44
3_towns,Old Lyme,2000,renter,2-person,142,0.305
3_towns,Old Lyme,2000,renter,3-person,56,0.12
3_towns,Old Lyme,2000,renter,4-person or more,63,0.135
3_towns,Old Lyme,2010,renter,total,526,NA
3_towns,Old Lyme,2010,renter,1-person,292,0.555
3_towns,Old Lyme,2010,renter,2-person,82,0.156
3_towns,Old Lyme,2010,renter,3-person,82,0.156
3_towns,Old Lyme,2010,renter,4-person or more,70,0.133
3_towns,Old Lyme,2018,renter,total,608,NA
3_towns,Old Lyme,2018,renter,1-person,329,0.541
3_towns,Old Lyme,2018,renter,2-person,182,0.299
3_towns,Old Lyme,2018,renter,3-person,48,0.079
3_towns,Old Lyme,2018,renter,4-person or more,49,0.081
3_towns,Old Saybrook,2000,renter,total,689,NA
3_towns,Old Saybrook,2000,renter,1-person,263,0.382
3_towns,Old Saybrook,2000,renter,2-person,189,0.274
3_towns,Old Saybrook,2000,renter,3-person,102,0.148
3_towns,Old Saybrook,2000,renter,4-person or more,135,0.196
3_towns,Old Saybrook,2010,renter,total,813,NA
3_towns,Old Saybrook,2010,renter,1-person,440,0.541
3_towns,Old Saybrook,2010,renter,2-person,153,0.188
3_towns,Old Saybrook,2010,renter,3-person,80,0.098
3_towns,Old Saybrook,2010,renter,4-person or more,140,0.172
3_towns,Old Saybrook,2018,renter,total,884,NA
3_towns,Old Saybrook,2018,renter,1-person,281,0.318
3_towns,Old Saybrook,2018,renter,2-person,263,0.298
3_towns,Old Saybrook,2018,renter,3-person,206,0.233
3_towns,Old Saybrook,2018,renter,4-person or more,134,0.152
3_towns,Orange,2000,renter,total,338,NA
3_towns,Orange,2000,renter,1-person,139,0.411
3_towns,Orange,2000,renter,2-person,99,0.293
3_towns,Orange,2000,renter,3-person,53,0.157
3_towns,Orange,2000,renter,4-person or more,47,0.139
3_towns,Orange,2010,renter,total,504,NA
3_towns,Orange,2010,renter,1-person,242,0.48
3_towns,Orange,2010,renter,2-person,202,0.401
3_towns,Orange,2010,renter,3-person,18,0.036
3_towns,Orange,2010,renter,4-person or more,42,0.083
3_towns,Orange,2018,renter,total,578,NA
3_towns,Orange,2018,renter,1-person,283,0.49
3_towns,Orange,2018,renter,2-person,169,0.292
3_towns,Orange,2018,renter,3-person,26,0.045
3_towns,Orange,2018,renter,4-person or more,100,0.173
3_towns,Oxford,2000,renter,total,300,NA
3_towns,Oxford,2000,renter,1-person,109,0.363
3_towns,Oxford,2000,renter,2-person,80,0.267
3_towns,Oxford,2000,renter,3-person,46,0.153
3_towns,Oxford,2000,renter,4-person or more,65,0.217
3_towns,Oxford,2010,renter,total,197,NA
3_towns,Oxford,2010,renter,1-person,69,0.35
3_towns,Oxford,2010,renter,2-person,73,0.371
3_towns,Oxford,2010,renter,3-person,44,0.223
3_towns,Oxford,2010,renter,4-person or more,11,0.056
3_towns,Oxford,2018,renter,total,348,NA
3_towns,Oxford,2018,renter,1-person,140,0.402
3_towns,Oxford,2018,renter,2-person,63,0.181
3_towns,Oxford,2018,renter,3-person,75,0.216
3_towns,Oxford,2018,renter,4-person or more,70,0.201
3_towns,Plainfield,2000,renter,total,1708,NA
3_towns,Plainfield,2000,renter,1-person,579,0.339
3_towns,Plainfield,2000,renter,2-person,480,0.281
3_towns,Plainfield,2000,renter,3-person,312,0.183
3_towns,Plainfield,2000,renter,4-person or more,337,0.197
3_towns,Plainfield,2010,renter,total,1345,NA
3_towns,Plainfield,2010,renter,1-person,541,0.402
3_towns,Plainfield,2010,renter,2-person,267,0.199
3_towns,Plainfield,2010,renter,3-person,262,0.195
3_towns,Plainfield,2010,renter,4-person or more,275,0.204
3_towns,Plainfield,2018,renter,total,1748,NA
3_towns,Plainfield,2018,renter,1-person,724,0.414
3_towns,Plainfield,2018,renter,2-person,322,0.184
3_towns,Plainfield,2018,renter,3-person,170,0.097
3_towns,Plainfield,2018,renter,4-person or more,532,0.304
3_towns,Plainville,2000,renter,total,2253,NA
3_towns,Plainville,2000,renter,1-person,1149,0.51
3_towns,Plainville,2000,renter,2-person,595,0.264
3_towns,Plainville,2000,renter,3-person,273,0.121
3_towns,Plainville,2000,renter,4-person or more,236,0.105
3_towns,Plainville,2010,renter,total,1897,NA
3_towns,Plainville,2010,renter,1-person,1042,0.549
3_towns,Plainville,2010,renter,2-person,402,0.212
3_towns,Plainville,2010,renter,3-person,299,0.158
3_towns,Plainville,2010,renter,4-person or more,154,0.081
3_towns,Plainville,2018,renter,total,2269,NA
3_towns,Plainville,2018,renter,1-person,1312,0.578
3_towns,Plainville,2018,renter,2-person,511,0.225
3_towns,Plainville,2018,renter,3-person,215,0.095
3_towns,Plainville,2018,renter,4-person or more,231,0.102
3_towns,Plymouth,2000,renter,total,956,NA
3_towns,Plymouth,2000,renter,1-person,421,0.44
3_towns,Plymouth,2000,renter,2-person,270,0.282
3_towns,Plymouth,2000,renter,3-person,137,0.143
3_towns,Plymouth,2000,renter,4-person or more,128,0.134
3_towns,Plymouth,2010,renter,total,529,NA
3_towns,Plymouth,2010,renter,1-person,199,0.376
3_towns,Plymouth,2010,renter,2-person,175,0.331
3_towns,Plymouth,2010,renter,3-person,54,0.102
3_towns,Plymouth,2010,renter,4-person or more,101,0.191
3_towns,Plymouth,2018,renter,total,984,NA
3_towns,Plymouth,2018,renter,1-person,488,0.496
3_towns,Plymouth,2018,renter,2-person,266,0.27
3_towns,Plymouth,2018,renter,3-person,72,0.073
3_towns,Plymouth,2018,renter,4-person or more,158,0.161
3_towns,Pomfret,2000,renter,total,392,NA
3_towns,Pomfret,2000,renter,1-person,158,0.403
3_towns,Pomfret,2000,renter,2-person,111,0.283
3_towns,Pomfret,2000,renter,3-person,61,0.156
3_towns,Pomfret,2000,renter,4-person or more,62,0.158
3_towns,Pomfret,2010,renter,total,346,NA
3_towns,Pomfret,2010,renter,1-person,169,0.488
3_towns,Pomfret,2010,renter,2-person,84,0.243
3_towns,Pomfret,2010,renter,3-person,14,0.04
3_towns,Pomfret,2010,renter,4-person or more,79,0.228
3_towns,Pomfret,2018,renter,total,386,NA
3_towns,Pomfret,2018,renter,1-person,256,0.663
3_towns,Pomfret,2018,renter,2-person,95,0.246
3_towns,Pomfret,2018,renter,3-person,35,0.091
3_towns,Pomfret,2018,renter,4-person or more,0,0
3_towns,Portland,2000,renter,total,755,NA
3_towns,Portland,2000,renter,1-person,332,0.44
3_towns,Portland,2000,renter,2-person,209,0.277
3_towns,Portland,2000,renter,3-person,116,0.154
3_towns,Portland,2000,renter,4-person or more,98,0.13
3_towns,Portland,2010,renter,total,649,NA
3_towns,Portland,2010,renter,1-person,256,0.394
3_towns,Portland,2010,renter,2-person,201,0.31
3_towns,Portland,2010,renter,3-person,67,0.103
3_towns,Portland,2010,renter,4-person or more,125,0.193
3_towns,Portland,2018,renter,total,632,NA
3_towns,Portland,2018,renter,1-person,286,0.453
3_towns,Portland,2018,renter,2-person,240,0.38
3_towns,Portland,2018,renter,3-person,54,0.085
3_towns,Portland,2018,renter,4-person or more,52,0.082
3_towns,Preston,2000,renter,total,317,NA
3_towns,Preston,2000,renter,1-person,127,0.401
3_towns,Preston,2000,renter,2-person,89,0.281
3_towns,Preston,2000,renter,3-person,47,0.148
3_towns,Preston,2000,renter,4-person or more,54,0.17
3_towns,Preston,2010,renter,total,190,NA
3_towns,Preston,2010,renter,1-person,37,0.195
3_towns,Preston,2010,renter,2-person,74,0.389
3_towns,Preston,2010,renter,3-person,19,0.1
3_towns,Preston,2010,renter,4-person or more,60,0.316
3_towns,Preston,2018,renter,total,225,NA
3_towns,Preston,2018,renter,1-person,152,0.676
3_towns,Preston,2018,renter,2-person,35,0.156
3_towns,Preston,2018,renter,3-person,22,0.098
3_towns,Preston,2018,renter,4-person or more,16,0.071
3_towns,Prospect,2000,renter,total,223,NA
3_towns,Prospect,2000,renter,1-person,83,0.372
3_towns,Prospect,2000,renter,2-person,66,0.296
3_towns,Prospect,2000,renter,3-person,33,0.148
3_towns,Prospect,2000,renter,4-person or more,41,0.184
3_towns,Prospect,2010,renter,total,239,NA
3_towns,Prospect,2010,renter,1-person,130,0.544
3_towns,Prospect,2010,renter,2-person,60,0.251
3_towns,Prospect,2010,renter,3-person,0,0
3_towns,Prospect,2010,renter,4-person or more,49,0.205
3_towns,Prospect,2018,renter,total,437,NA
3_towns,Prospect,2018,renter,1-person,245,0.561
3_towns,Prospect,2018,renter,2-person,87,0.199
3_towns,Prospect,2018,renter,3-person,66,0.151
3_towns,Prospect,2018,renter,4-person or more,39,0.089
3_towns,Putnam,2000,renter,total,1622,NA
3_towns,Putnam,2000,renter,1-person,706,0.435
3_towns,Putnam,2000,renter,2-person,443,0.273
3_towns,Putnam,2000,renter,3-person,219,0.135
3_towns,Putnam,2000,renter,4-person or more,254,0.157
3_towns,Putnam,2010,renter,total,1780,NA
3_towns,Putnam,2010,renter,1-person,733,0.412
3_towns,Putnam,2010,renter,2-person,600,0.337
3_towns,Putnam,2010,renter,3-person,144,0.081
3_towns,Putnam,2010,renter,4-person or more,303,0.17
3_towns,Putnam,2018,renter,total,1572,NA
3_towns,Putnam,2018,renter,1-person,746,0.475
3_towns,Putnam,2018,renter,2-person,427,0.272
3_towns,Putnam,2018,renter,3-person,164,0.104
3_towns,Putnam,2018,renter,4-person or more,235,0.149
3_towns,Redding,2000,renter,total,289,NA
3_towns,Redding,2000,renter,1-person,101,0.349
3_towns,Redding,2000,renter,2-person,88,0.304
3_towns,Redding,2000,renter,3-person,37,0.128
3_towns,Redding,2000,renter,4-person or more,63,0.218
3_towns,Redding,2010,renter,total,510,NA
3_towns,Redding,2010,renter,1-person,300,0.588
3_towns,Redding,2010,renter,2-person,134,0.263
3_towns,Redding,2010,renter,3-person,18,0.035
3_towns,Redding,2010,renter,4-person or more,58,0.114
3_towns,Redding,2018,renter,total,721,NA
3_towns,Redding,2018,renter,1-person,364,0.505
3_towns,Redding,2018,renter,2-person,170,0.236
3_towns,Redding,2018,renter,3-person,51,0.071
3_towns,Redding,2018,renter,4-person or more,136,0.189
3_towns,Ridgefield,2000,renter,total,1232,NA
3_towns,Ridgefield,2000,renter,1-person,587,0.476
3_towns,Ridgefield,2000,renter,2-person,341,0.277
3_towns,Ridgefield,2000,renter,3-person,142,0.115
3_towns,Ridgefield,2000,renter,4-person or more,162,0.131
3_towns,Ridgefield,2010,renter,total,1252,NA
3_towns,Ridgefield,2010,renter,1-person,572,0.457
3_towns,Ridgefield,2010,renter,2-person,334,0.267
3_towns,Ridgefield,2010,renter,3-person,165,0.132
3_towns,Ridgefield,2010,renter,4-person or more,181,0.145
3_towns,Ridgefield,2018,renter,total,1389,NA
3_towns,Ridgefield,2018,renter,1-person,597,0.43
3_towns,Ridgefield,2018,renter,2-person,436,0.314
3_towns,Ridgefield,2018,renter,3-person,167,0.12
3_towns,Ridgefield,2018,renter,4-person or more,189,0.136
3_towns,Rocky Hill,2000,renter,total,2606,NA
3_towns,Rocky Hill,2000,renter,1-person,1193,0.458
3_towns,Rocky Hill,2000,renter,2-person,928,0.356
3_towns,Rocky Hill,2000,renter,3-person,290,0.111
3_towns,Rocky Hill,2000,renter,4-person or more,195,0.075
3_towns,Rocky Hill,2010,renter,total,2823,NA
3_towns,Rocky Hill,2010,renter,1-person,1433,0.508
3_towns,Rocky Hill,2010,renter,2-person,601,0.213
3_towns,Rocky Hill,2010,renter,3-person,449,0.159
3_towns,Rocky Hill,2010,renter,4-person or more,340,0.12
3_towns,Rocky Hill,2018,renter,total,3062,NA
3_towns,Rocky Hill,2018,renter,1-person,1428,0.466
3_towns,Rocky Hill,2018,renter,2-person,677,0.221
3_towns,Rocky Hill,2018,renter,3-person,533,0.174
3_towns,Rocky Hill,2018,renter,4-person or more,424,0.138
3_towns,Roxbury,2000,renter,total,107,NA
3_towns,Roxbury,2000,renter,1-person,35,0.327
3_towns,Roxbury,2000,renter,2-person,33,0.308
3_towns,Roxbury,2000,renter,3-person,13,0.121
3_towns,Roxbury,2000,renter,4-person or more,26,0.243
3_towns,Roxbury,2010,renter,total,115,NA
3_towns,Roxbury,2010,renter,1-person,84,0.73
3_towns,Roxbury,2010,renter,2-person,19,0.165
3_towns,Roxbury,2010,renter,3-person,7,0.061
3_towns,Roxbury,2010,renter,4-person or more,5,0.043
3_towns,Roxbury,2018,renter,total,151,NA
3_towns,Roxbury,2018,renter,1-person,77,0.51
3_towns,Roxbury,2018,renter,2-person,37,0.245
3_towns,Roxbury,2018,renter,3-person,16,0.106
3_towns,Roxbury,2018,renter,4-person or more,21,0.139
3_towns,Salem,2000,renter,total,194,NA
3_towns,Salem,2000,renter,1-person,63,0.325
3_towns,Salem,2000,renter,2-person,72,0.371
3_towns,Salem,2000,renter,3-person,29,0.149
3_towns,Salem,2000,renter,4-person or more,30,0.155
3_towns,Salem,2010,renter,total,126,NA
3_towns,Salem,2010,renter,1-person,76,0.603
3_towns,Salem,2010,renter,2-person,40,0.317
3_towns,Salem,2010,renter,3-person,0,0
3_towns,Salem,2010,renter,4-person or more,10,0.079
3_towns,Salem,2018,renter,total,121,NA
3_towns,Salem,2018,renter,1-person,28,0.231
3_towns,Salem,2018,renter,2-person,77,0.636
3_towns,Salem,2018,renter,3-person,16,0.132
3_towns,Salem,2018,renter,4-person or more,0,0
3_towns,Salisbury,2000,renter,total,533,NA
3_towns,Salisbury,2000,renter,1-person,217,0.407
3_towns,Salisbury,2000,renter,2-person,179,0.336
3_towns,Salisbury,2000,renter,3-person,71,0.133
3_towns,Salisbury,2000,renter,4-person or more,66,0.124
3_towns,Salisbury,2010,renter,total,428,NA
3_towns,Salisbury,2010,renter,1-person,154,0.36
3_towns,Salisbury,2010,renter,2-person,151,0.353
3_towns,Salisbury,2010,renter,3-person,50,0.117
3_towns,Salisbury,2010,renter,4-person or more,73,0.171
3_towns,Salisbury,2018,renter,total,467,NA
3_towns,Salisbury,2018,renter,1-person,275,0.589
3_towns,Salisbury,2018,renter,2-person,67,0.143
3_towns,Salisbury,2018,renter,3-person,31,0.066
3_towns,Salisbury,2018,renter,4-person or more,94,0.201
3_towns,Scotland,2000,renter,total,70,NA
3_towns,Scotland,2000,renter,1-person,24,0.343
3_towns,Scotland,2000,renter,2-person,21,0.3
3_towns,Scotland,2000,renter,3-person,13,0.186
3_towns,Scotland,2000,renter,4-person or more,12,0.171
3_towns,Scotland,2010,renter,total,61,NA
3_towns,Scotland,2010,renter,1-person,13,0.213
3_towns,Scotland,2010,renter,2-person,35,0.574
3_towns,Scotland,2010,renter,3-person,2,0.033
3_towns,Scotland,2010,renter,4-person or more,11,0.18
3_towns,Scotland,2018,renter,total,53,NA
3_towns,Scotland,2018,renter,1-person,16,0.302
3_towns,Scotland,2018,renter,2-person,29,0.547
3_towns,Scotland,2018,renter,3-person,0,0
3_towns,Scotland,2018,renter,4-person or more,8,0.151
3_towns,Seymour,2000,renter,total,1772,NA
3_towns,Seymour,2000,renter,1-person,783,0.442
3_towns,Seymour,2000,renter,2-person,514,0.29
3_towns,Seymour,2000,renter,3-person,236,0.133
3_towns,Seymour,2000,renter,4-person or more,239,0.135
3_towns,Seymour,2010,renter,total,1538,NA
3_towns,Seymour,2010,renter,1-person,685,0.445
3_towns,Seymour,2010,renter,2-person,601,0.391
3_towns,Seymour,2010,renter,3-person,111,0.072
3_towns,Seymour,2010,renter,4-person or more,141,0.092
3_towns,Seymour,2018,renter,total,1745,NA
3_towns,Seymour,2018,renter,1-person,990,0.567
3_towns,Seymour,2018,renter,2-person,414,0.237
3_towns,Seymour,2018,renter,3-person,88,0.05
3_towns,Seymour,2018,renter,4-person or more,253,0.145
3_towns,Sharon,2000,renter,total,289,NA
3_towns,Sharon,2000,renter,1-person,109,0.377
3_towns,Sharon,2000,renter,2-person,93,0.322
3_towns,Sharon,2000,renter,3-person,42,0.145
3_towns,Sharon,2000,renter,4-person or more,45,0.156
3_towns,Sharon,2010,renter,total,285,NA
3_towns,Sharon,2010,renter,1-person,121,0.425
3_towns,Sharon,2010,renter,2-person,64,0.225
3_towns,Sharon,2010,renter,3-person,33,0.116
3_towns,Sharon,2010,renter,4-person or more,67,0.235
3_towns,Sharon,2018,renter,total,317,NA
3_towns,Sharon,2018,renter,1-person,101,0.319
3_towns,Sharon,2018,renter,2-person,160,0.505
3_towns,Sharon,2018,renter,3-person,0,0
3_towns,Sharon,2018,renter,4-person or more,56,0.177
3_towns,Shelton,2000,renter,total,2586,NA
3_towns,Shelton,2000,renter,1-person,1126,0.435
3_towns,Shelton,2000,renter,2-person,649,0.251
3_towns,Shelton,2000,renter,3-person,374,0.145
3_towns,Shelton,2000,renter,4-person or more,437,0.169
3_towns,Shelton,2010,renter,total,2477,NA
3_towns,Shelton,2010,renter,1-person,1384,0.559
3_towns,Shelton,2010,renter,2-person,509,0.205
3_towns,Shelton,2010,renter,3-person,325,0.131
3_towns,Shelton,2010,renter,4-person or more,259,0.105
3_towns,Shelton,2018,renter,total,3089,NA
3_towns,Shelton,2018,renter,1-person,1331,0.431
3_towns,Shelton,2018,renter,2-person,828,0.268
3_towns,Shelton,2018,renter,3-person,449,0.145
3_towns,Shelton,2018,renter,4-person or more,481,0.156
3_towns,Sherman,2000,renter,total,123,NA
3_towns,Sherman,2000,renter,1-person,42,0.341
3_towns,Sherman,2000,renter,2-person,34,0.276
3_towns,Sherman,2000,renter,3-person,20,0.163
3_towns,Sherman,2000,renter,4-person or more,27,0.22
3_towns,Sherman,2010,renter,total,80,NA
3_towns,Sherman,2010,renter,1-person,48,0.6
3_towns,Sherman,2010,renter,2-person,22,0.275
3_towns,Sherman,2010,renter,3-person,10,0.125
3_towns,Sherman,2010,renter,4-person or more,0,0
3_towns,Sherman,2018,renter,total,191,NA
3_towns,Sherman,2018,renter,1-person,41,0.215
3_towns,Sherman,2018,renter,2-person,73,0.382
3_towns,Sherman,2018,renter,3-person,30,0.157
3_towns,Sherman,2018,renter,4-person or more,47,0.246
3_towns,Simsbury,2000,renter,total,1380,NA
3_towns,Simsbury,2000,renter,1-person,611,0.443
3_towns,Simsbury,2000,renter,2-person,394,0.286
3_towns,Simsbury,2000,renter,3-person,170,0.123
3_towns,Simsbury,2000,renter,4-person or more,205,0.149
3_towns,Simsbury,2010,renter,total,1193,NA
3_towns,Simsbury,2010,renter,1-person,571,0.479
3_towns,Simsbury,2010,renter,2-person,334,0.28
3_towns,Simsbury,2010,renter,3-person,178,0.149
3_towns,Simsbury,2010,renter,4-person or more,110,0.092
3_towns,Simsbury,2018,renter,total,1742,NA
3_towns,Simsbury,2018,renter,1-person,784,0.45
3_towns,Simsbury,2018,renter,2-person,434,0.249
3_towns,Simsbury,2018,renter,3-person,294,0.169
3_towns,Simsbury,2018,renter,4-person or more,230,0.132
3_towns,Somers,2000,renter,total,371,NA
3_towns,Somers,2000,renter,1-person,131,0.353
3_towns,Somers,2000,renter,2-person,102,0.275
3_towns,Somers,2000,renter,3-person,57,0.154
3_towns,Somers,2000,renter,4-person or more,81,0.218
3_towns,Somers,2010,renter,total,166,NA
3_towns,Somers,2010,renter,1-person,71,0.428
3_towns,Somers,2010,renter,2-person,36,0.217
3_towns,Somers,2010,renter,3-person,44,0.265
3_towns,Somers,2010,renter,4-person or more,15,0.09
3_towns,Somers,2018,renter,total,417,NA
3_towns,Somers,2018,renter,1-person,141,0.338
3_towns,Somers,2018,renter,2-person,143,0.343
3_towns,Somers,2018,renter,3-person,75,0.18
3_towns,Somers,2018,renter,4-person or more,58,0.139
3_towns,South Windsor,2000,renter,total,952,NA
3_towns,South Windsor,2000,renter,1-person,371,0.39
3_towns,South Windsor,2000,renter,2-person,307,0.322
3_towns,South Windsor,2000,renter,3-person,136,0.143
3_towns,South Windsor,2000,renter,4-person or more,138,0.145
3_towns,South Windsor,2010,renter,total,936,NA
3_towns,South Windsor,2010,renter,1-person,485,0.518
3_towns,South Windsor,2010,renter,2-person,258,0.276
3_towns,South Windsor,2010,renter,3-person,102,0.109
3_towns,South Windsor,2010,renter,4-person or more,91,0.097
3_towns,South Windsor,2018,renter,total,1604,NA
3_towns,South Windsor,2018,renter,1-person,684,0.426
3_towns,South Windsor,2018,renter,2-person,424,0.264
3_towns,South Windsor,2018,renter,3-person,208,0.13
3_towns,South Windsor,2018,renter,4-person or more,288,0.18
3_towns,Southbury,2000,renter,total,761,NA
3_towns,Southbury,2000,renter,1-person,383,0.503
3_towns,Southbury,2000,renter,2-person,224,0.294
3_towns,Southbury,2000,renter,3-person,70,0.092
3_towns,Southbury,2000,renter,4-person or more,84,0.11
3_towns,Southbury,2010,renter,total,785,NA
3_towns,Southbury,2010,renter,1-person,524,0.668
3_towns,Southbury,2010,renter,2-person,177,0.225
3_towns,Southbury,2010,renter,3-person,10,0.013
3_towns,Southbury,2010,renter,4-person or more,74,0.094
3_towns,Southbury,2018,renter,total,1132,NA
3_towns,Southbury,2018,renter,1-person,604,0.534
3_towns,Southbury,2018,renter,2-person,357,0.315
3_towns,Southbury,2018,renter,3-person,131,0.116
3_towns,Southbury,2018,renter,4-person or more,40,0.035
3_towns,Southington,2000,renter,total,2806,NA
3_towns,Southington,2000,renter,1-person,1102,0.393
3_towns,Southington,2000,renter,2-person,804,0.287
3_towns,Southington,2000,renter,3-person,443,0.158
3_towns,Southington,2000,renter,4-person or more,457,0.163
3_towns,Southington,2010,renter,total,2433,NA
3_towns,Southington,2010,renter,1-person,1153,0.474
3_towns,Southington,2010,renter,2-person,797,0.328
3_towns,Southington,2010,renter,3-person,243,0.1
3_towns,Southington,2010,renter,4-person or more,240,0.099
3_towns,Southington,2018,renter,total,2953,NA
3_towns,Southington,2018,renter,1-person,1481,0.502
3_towns,Southington,2018,renter,2-person,748,0.253
3_towns,Southington,2018,renter,3-person,320,0.108
