level,name,year,tenure,hhlds,value,share
3_towns,Norfolk,2000,owner,p1,94,0.188
3_towns,Norfolk,2000,owner,p2,217,0.434
3_towns,Norfolk,2000,owner,p3,76,0.152
3_towns,Norfolk,2000,owner,p4_or_more,113,0.226
3_towns,Norfolk,2010,owner,total,528,NA
3_towns,Norfolk,2010,owner,p1,94,0.178
3_towns,Norfolk,2010,owner,p2,181,0.343
3_towns,Norfolk,2010,owner,p3,125,0.237
3_towns,Norfolk,2010,owner,p4_or_more,128,0.242
3_towns,Norfolk,2018,owner,total,542,NA
3_towns,Norfolk,2018,owner,p1,119,0.22
3_towns,Norfolk,2018,owner,p2,258,0.476
3_towns,Norfolk,2018,owner,p3,79,0.146
3_towns,Norfolk,2018,owner,p4_or_more,86,0.159
3_towns,North Branford,2000,owner,total,4322,NA
3_towns,North Branford,2000,owner,p1,709,0.164
3_towns,North Branford,2000,owner,p2,1427,0.33
3_towns,North Branford,2000,owner,p3,806,0.186
3_towns,North Branford,2000,owner,p4_or_more,1380,0.319
3_towns,North Branford,2010,owner,total,4664,NA
3_towns,North Branford,2010,owner,p1,836,0.179
3_towns,North Branford,2010,owner,p2,1716,0.368
3_towns,North Branford,2010,owner,p3,815,0.175
3_towns,North Branford,2010,owner,p4_or_more,1297,0.278
3_towns,North Branford,2018,owner,total,4727,NA
3_towns,North Branford,2018,owner,p1,871,0.184
3_towns,North Branford,2018,owner,p2,1952,0.413
3_towns,North Branford,2018,owner,p3,970,0.205
3_towns,North Branford,2018,owner,p4_or_more,934,0.198
3_towns,North Canaan,2000,owner,total,901,NA
3_towns,North Canaan,2000,owner,p1,210,0.233
3_towns,North Canaan,2000,owner,p2,331,0.367
3_towns,North Canaan,2000,owner,p3,144,0.16
3_towns,North Canaan,2000,owner,p4_or_more,216,0.24
3_towns,North Canaan,2010,owner,total,1082,NA
3_towns,North Canaan,2010,owner,p1,318,0.294
3_towns,North Canaan,2010,owner,p2,526,0.486
3_towns,North Canaan,2010,owner,p3,151,0.14
3_towns,North Canaan,2010,owner,p4_or_more,87,0.08
3_towns,North Canaan,2018,owner,total,888,NA
3_towns,North Canaan,2018,owner,p1,221,0.249
3_towns,North Canaan,2018,owner,p2,307,0.346
3_towns,North Canaan,2018,owner,p3,129,0.145
3_towns,North Canaan,2018,owner,p4_or_more,231,0.26
3_towns,North Haven,2000,owner,total,7440,NA
3_towns,North Haven,2000,owner,p1,1256,0.169
3_towns,North Haven,2000,owner,p2,2632,0.354
3_towns,North Haven,2000,owner,p3,1410,0.19
3_towns,North Haven,2000,owner,p4_or_more,2142,0.288
3_towns,North Haven,2010,owner,total,7704,NA
3_towns,North Haven,2010,owner,p1,1188,0.154
3_towns,North Haven,2010,owner,p2,2847,0.37
3_towns,North Haven,2010,owner,p3,1349,0.175
3_towns,North Haven,2010,owner,p4_or_more,2320,0.301
3_towns,North Haven,2018,owner,total,7325,NA
3_towns,North Haven,2018,owner,p1,1380,0.188
3_towns,North Haven,2018,owner,p2,2693,0.368
3_towns,North Haven,2018,owner,p3,1452,0.198
3_towns,North Haven,2018,owner,p4_or_more,1800,0.246
3_towns,North Stonington,2000,owner,total,1624,NA
3_towns,North Stonington,2000,owner,p1,240,0.148
3_towns,North Stonington,2000,owner,p2,617,0.38
3_towns,North Stonington,2000,owner,p3,318,0.196
3_towns,North Stonington,2000,owner,p4_or_more,449,0.276
3_towns,North Stonington,2010,owner,total,1989,NA
3_towns,North Stonington,2010,owner,p1,338,0.17
3_towns,North Stonington,2010,owner,p2,786,0.395
3_towns,North Stonington,2010,owner,p3,430,0.216
3_towns,North Stonington,2010,owner,p4_or_more,435,0.219
3_towns,North Stonington,2018,owner,total,1739,NA
3_towns,North Stonington,2018,owner,p1,395,0.227
3_towns,North Stonington,2018,owner,p2,593,0.341
3_towns,North Stonington,2018,owner,p3,262,0.151
3_towns,North Stonington,2018,owner,p4_or_more,489,0.281
3_towns,Norwalk,2000,owner,total,20280,NA
3_towns,Norwalk,2000,owner,p1,4635,0.229
3_towns,Norwalk,2000,owner,p2,7086,0.349
3_towns,Norwalk,2000,owner,p3,3495,0.172
3_towns,Norwalk,2000,owner,p4_or_more,5064,0.25
3_towns,Norwalk,2010,owner,total,23101,NA
3_towns,Norwalk,2010,owner,p1,5935,0.257
3_towns,Norwalk,2010,owner,p2,7950,0.344
3_towns,Norwalk,2010,owner,p3,3811,0.165
3_towns,Norwalk,2010,owner,p4_or_more,5405,0.234
3_towns,Norwalk,2018,owner,total,20013,NA
3_towns,Norwalk,2018,owner,p1,4778,0.239
3_towns,Norwalk,2018,owner,p2,6970,0.348
3_towns,Norwalk,2018,owner,p3,3676,0.184
3_towns,Norwalk,2018,owner,p4_or_more,4589,0.229
3_towns,Norwich,2000,owner,total,7924,NA
3_towns,Norwich,2000,owner,p1,1881,0.237
3_towns,Norwich,2000,owner,p2,2935,0.37
3_towns,Norwich,2000,owner,p3,1321,0.167
3_towns,Norwich,2000,owner,p4_or_more,1787,0.226
3_towns,Norwich,2010,owner,total,9236,NA
3_towns,Norwich,2010,owner,p1,2206,0.239
3_towns,Norwich,2010,owner,p2,3428,0.371
3_towns,Norwich,2010,owner,p3,1573,0.17
3_towns,Norwich,2010,owner,p4_or_more,2029,0.22
3_towns,Norwich,2018,owner,total,8276,NA
3_towns,Norwich,2018,owner,p1,2245,0.271
3_towns,Norwich,2018,owner,p2,2831,0.342
3_towns,Norwich,2018,owner,p3,1310,0.158
3_towns,Norwich,2018,owner,p4_or_more,1890,0.228
3_towns,Old Lyme,2000,owner,total,2492,NA
3_towns,Old Lyme,2000,owner,p1,458,0.184
3_towns,Old Lyme,2000,owner,p2,1013,0.407
3_towns,Old Lyme,2000,owner,p3,419,0.168
3_towns,Old Lyme,2000,owner,p4_or_more,602,0.242
3_towns,Old Lyme,2010,owner,total,2664,NA
3_towns,Old Lyme,2010,owner,p1,481,0.181
3_towns,Old Lyme,2010,owner,p2,1191,0.447
3_towns,Old Lyme,2010,owner,p3,392,0.147
3_towns,Old Lyme,2010,owner,p4_or_more,600,0.225
3_towns,Old Lyme,2018,owner,total,2581,NA
3_towns,Old Lyme,2018,owner,p1,569,0.22
3_towns,Old Lyme,2018,owner,p2,1180,0.457
3_towns,Old Lyme,2018,owner,p3,339,0.131
3_towns,Old Lyme,2018,owner,p4_or_more,493,0.191
3_towns,Old Saybrook,2000,owner,total,3495,NA
3_towns,Old Saybrook,2000,owner,p1,799,0.229
3_towns,Old Saybrook,2000,owner,p2,1474,0.422
3_towns,Old Saybrook,2000,owner,p3,490,0.14
3_towns,Old Saybrook,2000,owner,p4_or_more,732,0.209
3_towns,Old Saybrook,2010,owner,total,3778,NA
3_towns,Old Saybrook,2010,owner,p1,936,0.248
3_towns,Old Saybrook,2010,owner,p2,1721,0.456
3_towns,Old Saybrook,2010,owner,p3,518,0.137
3_towns,Old Saybrook,2010,owner,p4_or_more,603,0.16
3_towns,Old Saybrook,2018,owner,total,3470,NA
3_towns,Old Saybrook,2018,owner,p1,911,0.263
3_towns,Old Saybrook,2018,owner,p2,1509,0.435
3_towns,Old Saybrook,2018,owner,p3,574,0.165
3_towns,Old Saybrook,2018,owner,p4_or_more,476,0.137
3_towns,Orange,2000,owner,total,4401,NA
3_towns,Orange,2000,owner,p1,605,0.137
3_towns,Orange,2000,owner,p2,1628,0.37
3_towns,Orange,2000,owner,p3,822,0.187
3_towns,Orange,2000,owner,p4_or_more,1346,0.306
3_towns,Orange,2010,owner,total,4492,NA
3_towns,Orange,2010,owner,p1,660,0.147
3_towns,Orange,2010,owner,p2,1570,0.35
3_towns,Orange,2010,owner,p3,803,0.179
3_towns,Orange,2010,owner,p4_or_more,1459,0.325
3_towns,Orange,2018,owner,total,4361,NA
3_towns,Orange,2018,owner,p1,571,0.131
3_towns,Orange,2018,owner,p2,1643,0.377
3_towns,Orange,2018,owner,p3,1024,0.235
3_towns,Orange,2018,owner,p4_or_more,1123,0.258
3_towns,Oxford,2000,owner,total,3043,NA
3_towns,Oxford,2000,owner,p1,313,0.103
3_towns,Oxford,2000,owner,p2,1025,0.337
3_towns,Oxford,2000,owner,p3,644,0.212
3_towns,Oxford,2000,owner,p4_or_more,1061,0.349
3_towns,Oxford,2010,owner,total,4053,NA
3_towns,Oxford,2010,owner,p1,474,0.117
3_towns,Oxford,2010,owner,p2,1521,0.375
3_towns,Oxford,2010,owner,p3,672,0.166
3_towns,Oxford,2010,owner,p4_or_more,1386,0.342
3_towns,Oxford,2018,owner,total,4162,NA
3_towns,Oxford,2018,owner,p1,574,0.138
3_towns,Oxford,2018,owner,p2,1609,0.387
3_towns,Oxford,2018,owner,p3,890,0.214
3_towns,Oxford,2018,owner,p4_or_more,1089,0.262
3_towns,Plainfield,2000,owner,total,3736,NA
3_towns,Plainfield,2000,owner,p1,585,0.157
3_towns,Plainfield,2000,owner,p2,1313,0.351
3_towns,Plainfield,2000,owner,p3,726,0.194
3_towns,Plainfield,2000,owner,p4_or_more,1112,0.298
3_towns,Plainfield,2010,owner,total,4241,NA
3_towns,Plainfield,2010,owner,p1,754,0.178
3_towns,Plainfield,2010,owner,p2,1458,0.344
3_towns,Plainfield,2010,owner,p3,750,0.177
3_towns,Plainfield,2010,owner,p4_or_more,1279,0.302
3_towns,Plainfield,2018,owner,total,3962,NA
3_towns,Plainfield,2018,owner,p1,690,0.174
3_towns,Plainfield,2018,owner,p2,1667,0.421
3_towns,Plainfield,2018,owner,p3,628,0.159
3_towns,Plainfield,2018,owner,p4_or_more,977,0.247
3_towns,Plainville,2000,owner,total,5132,NA
3_towns,Plainville,2000,owner,p1,1180,0.23
3_towns,Plainville,2000,owner,p2,1858,0.362
3_towns,Plainville,2000,owner,p3,864,0.168
3_towns,Plainville,2000,owner,p4_or_more,1230,0.24
3_towns,Plainville,2010,owner,total,5525,NA
3_towns,Plainville,2010,owner,p1,1485,0.269
3_towns,Plainville,2010,owner,p2,1805,0.327
3_towns,Plainville,2010,owner,p3,934,0.169
3_towns,Plainville,2010,owner,p4_or_more,1301,0.235
3_towns,Plainville,2018,owner,total,5453,NA
3_towns,Plainville,2018,owner,p1,1369,0.251
3_towns,Plainville,2018,owner,p2,2126,0.39
3_towns,Plainville,2018,owner,p3,926,0.17
3_towns,Plainville,2018,owner,p4_or_more,1032,0.189
3_towns,Plymouth,2000,owner,total,3497,NA
3_towns,Plymouth,2000,owner,p1,594,0.17
3_towns,Plymouth,2000,owner,p2,1257,0.359
3_towns,Plymouth,2000,owner,p3,598,0.171
3_towns,Plymouth,2000,owner,p4_or_more,1048,0.3
3_towns,Plymouth,2010,owner,total,4095,NA
3_towns,Plymouth,2010,owner,p1,788,0.192
3_towns,Plymouth,2010,owner,p2,1345,0.328
3_towns,Plymouth,2010,owner,p3,798,0.195
3_towns,Plymouth,2010,owner,p4_or_more,1164,0.284
3_towns,Plymouth,2018,owner,total,3749,NA
3_towns,Plymouth,2018,owner,p1,828,0.221
3_towns,Plymouth,2018,owner,p2,1457,0.389
3_towns,Plymouth,2018,owner,p3,610,0.163
3_towns,Plymouth,2018,owner,p4_or_more,854,0.228
3_towns,Pomfret,2000,owner,total,1041,NA
3_towns,Pomfret,2000,owner,p1,142,0.136
3_towns,Pomfret,2000,owner,p2,378,0.363
3_towns,Pomfret,2000,owner,p3,200,0.192
3_towns,Pomfret,2000,owner,p4_or_more,321,0.308
3_towns,Pomfret,2010,owner,total,1226,NA
3_towns,Pomfret,2010,owner,p1,130,0.106
3_towns,Pomfret,2010,owner,p2,525,0.428
3_towns,Pomfret,2010,owner,p3,191,0.156
3_towns,Pomfret,2010,owner,p4_or_more,380,0.31
3_towns,Pomfret,2018,owner,total,1279,NA
3_towns,Pomfret,2018,owner,p1,286,0.224
3_towns,Pomfret,2018,owner,p2,478,0.374
3_towns,Pomfret,2018,owner,p3,185,0.145
3_towns,Pomfret,2018,owner,p4_or_more,330,0.258
3_towns,Portland,2000,owner,total,2633,NA
3_towns,Portland,2000,owner,p1,485,0.184
3_towns,Portland,2000,owner,p2,963,0.366
3_towns,Portland,2000,owner,p3,473,0.18
3_towns,Portland,2000,owner,p4_or_more,712,0.27
3_towns,Portland,2010,owner,total,3110,NA
3_towns,Portland,2010,owner,p1,579,0.186
3_towns,Portland,2010,owner,p2,1176,0.378
3_towns,Portland,2010,owner,p3,473,0.152
3_towns,Portland,2010,owner,p4_or_more,882,0.284
3_towns,Portland,2018,owner,total,3210,NA
3_towns,Portland,2018,owner,p1,759,0.236
3_towns,Portland,2018,owner,p2,1269,0.395
3_towns,Portland,2018,owner,p3,386,0.12
3_towns,Portland,2018,owner,p4_or_more,796,0.248
3_towns,Preston,2000,owner,total,1520,NA
3_towns,Preston,2000,owner,p1,258,0.17
3_towns,Preston,2000,owner,p2,603,0.397
3_towns,Preston,2000,owner,p3,282,0.186
3_towns,Preston,2000,owner,p4_or_more,377,0.248
3_towns,Preston,2010,owner,total,1620,NA
3_towns,Preston,2010,owner,p1,229,0.141
3_towns,Preston,2010,owner,p2,701,0.433
3_towns,Preston,2010,owner,p3,349,0.215
3_towns,Preston,2010,owner,p4_or_more,341,0.21
3_towns,Preston,2018,owner,total,1610,NA
3_towns,Preston,2018,owner,p1,307,0.191
3_towns,Preston,2018,owner,p2,640,0.398
3_towns,Preston,2018,owner,p3,258,0.16
3_towns,Preston,2018,owner,p4_or_more,405,0.252
3_towns,Prospect,2000,owner,total,2797,NA
3_towns,Prospect,2000,owner,p1,373,0.133
3_towns,Prospect,2000,owner,p2,972,0.348
3_towns,Prospect,2000,owner,p3,557,0.199
3_towns,Prospect,2000,owner,p4_or_more,895,0.32
3_towns,Prospect,2010,owner,total,3061,NA
3_towns,Prospect,2010,owner,p1,431,0.141
3_towns,Prospect,2010,owner,p2,1060,0.346
3_towns,Prospect,2010,owner,p3,584,0.191
3_towns,Prospect,2010,owner,p4_or_more,986,0.322
3_towns,Prospect,2018,owner,total,2930,NA
3_towns,Prospect,2018,owner,p1,499,0.17
3_towns,Prospect,2018,owner,p2,1096,0.374
3_towns,Prospect,2018,owner,p3,424,0.145
3_towns,Prospect,2018,owner,p4_or_more,911,0.311
3_towns,Putnam,2000,owner,total,2061,NA
3_towns,Putnam,2000,owner,p1,411,0.199
3_towns,Putnam,2000,owner,p2,769,0.373
3_towns,Putnam,2000,owner,p3,377,0.183
3_towns,Putnam,2000,owner,p4_or_more,504,0.245
3_towns,Putnam,2010,owner,total,2195,NA
3_towns,Putnam,2010,owner,p1,566,0.258
3_towns,Putnam,2010,owner,p2,851,0.388
3_towns,Putnam,2010,owner,p3,323,0.147
3_towns,Putnam,2010,owner,p4_or_more,455,0.207
3_towns,Putnam,2018,owner,total,2377,NA
3_towns,Putnam,2018,owner,p1,421,0.177
3_towns,Putnam,2018,owner,p2,1294,0.544
3_towns,Putnam,2018,owner,p3,333,0.14
3_towns,Putnam,2018,owner,p4_or_more,329,0.138
3_towns,Redding,2000,owner,total,2629,NA
3_towns,Redding,2000,owner,p1,294,0.112
3_towns,Redding,2000,owner,p2,966,0.367
3_towns,Redding,2000,owner,p3,510,0.194
3_towns,Redding,2000,owner,p4_or_more,859,0.327
3_towns,Redding,2010,owner,total,2915,NA
3_towns,Redding,2010,owner,p1,513,0.176
3_towns,Redding,2010,owner,p2,1130,0.388
3_towns,Redding,2010,owner,p3,415,0.142
3_towns,Redding,2010,owner,p4_or_more,857,0.294
3_towns,Redding,2018,owner,total,2719,NA
3_towns,Redding,2018,owner,p1,420,0.154
3_towns,Redding,2018,owner,p2,1075,0.395
3_towns,Redding,2018,owner,p3,482,0.177
3_towns,Redding,2018,owner,p4_or_more,742,0.273
3_towns,Ridgefield,2000,owner,total,7201,NA
3_towns,Ridgefield,2000,owner,p1,1005,0.14
3_towns,Ridgefield,2000,owner,p2,2371,0.329
3_towns,Ridgefield,2000,owner,p3,1285,0.178
3_towns,Ridgefield,2000,owner,p4_or_more,2540,0.353
3_towns,Ridgefield,2010,owner,total,7340,NA
3_towns,Ridgefield,2010,owner,p1,1118,0.152
3_towns,Ridgefield,2010,owner,p2,2208,0.301
3_towns,Ridgefield,2010,owner,p3,1303,0.178
3_towns,Ridgefield,2010,owner,p4_or_more,2711,0.369
3_towns,Ridgefield,2018,owner,total,7594,NA
3_towns,Ridgefield,2018,owner,p1,946,0.125
3_towns,Ridgefield,2018,owner,p2,3005,0.396
3_towns,Ridgefield,2018,owner,p3,1398,0.184
3_towns,Ridgefield,2018,owner,p4_or_more,2245,0.296
3_towns,Rocky Hill,2000,owner,total,4951,NA
3_towns,Rocky Hill,2000,owner,p1,1262,0.255
3_towns,Rocky Hill,2000,owner,p2,1724,0.348
3_towns,Rocky Hill,2000,owner,p3,775,0.157
3_towns,Rocky Hill,2000,owner,p4_or_more,1190,0.24
3_towns,Rocky Hill,2010,owner,total,5221,NA
3_towns,Rocky Hill,2010,owner,p1,1358,0.26
3_towns,Rocky Hill,2010,owner,p2,1873,0.359
3_towns,Rocky Hill,2010,owner,p3,771,0.148
3_towns,Rocky Hill,2010,owner,p4_or_more,1219,0.233
3_towns,Rocky Hill,2018,owner,total,5537,NA
3_towns,Rocky Hill,2018,owner,p1,1663,0.3
3_towns,Rocky Hill,2018,owner,p2,2132,0.385
3_towns,Rocky Hill,2018,owner,p3,754,0.136
3_towns,Rocky Hill,2018,owner,p4_or_more,988,0.178
3_towns,Roxbury,2000,owner,total,741,NA
3_towns,Roxbury,2000,owner,p1,137,0.185
3_towns,Roxbury,2000,owner,p2,326,0.44
3_towns,Roxbury,2000,owner,p3,113,0.152
3_towns,Roxbury,2000,owner,p4_or_more,165,0.223
3_towns,Roxbury,2010,owner,total,842,NA
3_towns,Roxbury,2010,owner,p1,176,0.209
3_towns,Roxbury,2010,owner,p2,376,0.447
3_towns,Roxbury,2010,owner,p3,121,0.144
3_towns,Roxbury,2010,owner,p4_or_more,169,0.201
3_towns,Roxbury,2018,owner,total,737,NA
3_towns,Roxbury,2018,owner,p1,142,0.193
3_towns,Roxbury,2018,owner,p2,377,0.512
3_towns,Roxbury,2018,owner,p3,74,0.1
3_towns,Roxbury,2018,owner,p4_or_more,144,0.195
3_towns,Salem,2000,owner,total,1164,NA
3_towns,Salem,2000,owner,p1,149,0.128
3_towns,Salem,2000,owner,p2,364,0.313
3_towns,Salem,2000,owner,p3,244,0.21
3_towns,Salem,2000,owner,p4_or_more,407,0.35
3_towns,Salem,2010,owner,total,1446,NA
3_towns,Salem,2010,owner,p1,224,0.155
3_towns,Salem,2010,owner,p2,534,0.369
3_towns,Salem,2010,owner,p3,328,0.227
3_towns,Salem,2010,owner,p4_or_more,360,0.249
3_towns,Salem,2018,owner,total,1483,NA
3_towns,Salem,2018,owner,p1,189,0.127
3_towns,Salem,2018,owner,p2,720,0.486
3_towns,Salem,2018,owner,p3,257,0.173
3_towns,Salem,2018,owner,p4_or_more,317,0.214
3_towns,Salisbury,2000,owner,total,1204,NA
3_towns,Salisbury,2000,owner,p1,368,0.306
3_towns,Salisbury,2000,owner,p2,466,0.387
3_towns,Salisbury,2000,owner,p3,158,0.131
3_towns,Salisbury,2000,owner,p4_or_more,212,0.176
3_towns,Salisbury,2010,owner,total,1168,NA
3_towns,Salisbury,2010,owner,p1,212,0.182
3_towns,Salisbury,2010,owner,p2,681,0.583
3_towns,Salisbury,2010,owner,p3,118,0.101
3_towns,Salisbury,2010,owner,p4_or_more,157,0.134
3_towns,Salisbury,2018,owner,total,1208,NA
3_towns,Salisbury,2018,owner,p1,303,0.251
3_towns,Salisbury,2018,owner,p2,618,0.512
3_towns,Salisbury,2018,owner,p3,116,0.096
3_towns,Salisbury,2018,owner,p4_or_more,171,0.142
3_towns,Scotland,2000,owner,total,483,NA
3_towns,Scotland,2000,owner,p1,63,0.13
3_towns,Scotland,2000,owner,p2,187,0.387
3_towns,Scotland,2000,owner,p3,85,0.176
3_towns,Scotland,2000,owner,p4_or_more,148,0.306
3_towns,Scotland,2010,owner,total,551,NA
3_towns,Scotland,2010,owner,p1,74,0.134
3_towns,Scotland,2010,owner,p2,232,0.421
3_towns,Scotland,2010,owner,p3,53,0.096
3_towns,Scotland,2010,owner,p4_or_more,192,0.348
3_towns,Scotland,2018,owner,total,581,NA
3_towns,Scotland,2018,owner,p1,109,0.188
3_towns,Scotland,2018,owner,p2,256,0.441
3_towns,Scotland,2018,owner,p3,90,0.155
3_towns,Scotland,2018,owner,p4_or_more,126,0.217
3_towns,Seymour,2000,owner,total,4383,NA
3_towns,Seymour,2000,owner,p1,867,0.198
3_towns,Seymour,2000,owner,p2,1433,0.327
3_towns,Seymour,2000,owner,p3,853,0.195
3_towns,Seymour,2000,owner,p4_or_more,1230,0.281
3_towns,Seymour,2010,owner,total,4906,NA
3_towns,Seymour,2010,owner,p1,1114,0.227
3_towns,Seymour,2010,owner,p2,1385,0.282
3_towns,Seymour,2010,owner,p3,909,0.185
3_towns,Seymour,2010,owner,p4_or_more,1498,0.305
3_towns,Seymour,2018,owner,total,4494,NA
3_towns,Seymour,2018,owner,p1,951,0.212
3_towns,Seymour,2018,owner,p2,1388,0.309
3_towns,Seymour,2018,owner,p3,892,0.198
3_towns,Seymour,2018,owner,p4_or_more,1263,0.281
3_towns,Sharon,2000,owner,total,957,NA
3_towns,Sharon,2000,owner,p1,279,0.292
3_towns,Sharon,2000,owner,p2,388,0.405
3_towns,Sharon,2000,owner,p3,119,0.124
3_towns,Sharon,2000,owner,p4_or_more,171,0.179
3_towns,Sharon,2010,owner,total,900,NA
3_towns,Sharon,2010,owner,p1,251,0.279
3_towns,Sharon,2010,owner,p2,411,0.457
3_towns,Sharon,2010,owner,p3,119,0.132
3_towns,Sharon,2010,owner,p4_or_more,119,0.132
3_towns,Sharon,2018,owner,total,979,NA
3_towns,Sharon,2018,owner,p1,316,0.323
3_towns,Sharon,2018,owner,p2,481,0.491
3_towns,Sharon,2018,owner,p3,110,0.112
3_towns,Sharon,2018,owner,p4_or_more,72,0.074
3_towns,Shelton,2000,owner,total,11604,NA
3_towns,Shelton,2000,owner,p1,1971,0.17
3_towns,Shelton,2000,owner,p2,4065,0.35
3_towns,Shelton,2000,owner,p3,2129,0.183
3_towns,Shelton,2000,owner,p4_or_more,3439,0.296
3_towns,Shelton,2010,owner,total,12352,NA
3_towns,Shelton,2010,owner,p1,2398,0.194
3_towns,Shelton,2010,owner,p2,4208,0.341
3_towns,Shelton,2010,owner,p3,2192,0.177
3_towns,Shelton,2010,owner,p4_or_more,3554,0.288
3_towns,Shelton,2018,owner,total,13262,NA
3_towns,Shelton,2018,owner,p1,3027,0.228
3_towns,Shelton,2018,owner,p2,5256,0.396
3_towns,Shelton,2018,owner,p3,2176,0.164
3_towns,Shelton,2018,owner,p4_or_more,2803,0.211
3_towns,Sherman,2000,owner,total,1311,NA
3_towns,Sherman,2000,owner,p1,227,0.173
3_towns,Sherman,2000,owner,p2,523,0.399
3_towns,Sherman,2000,owner,p3,212,0.162
3_towns,Sherman,2000,owner,p4_or_more,349,0.266
3_towns,Sherman,2010,owner,total,1221,NA
3_towns,Sherman,2010,owner,p1,177,0.145
3_towns,Sherman,2010,owner,p2,476,0.39
3_towns,Sherman,2010,owner,p3,185,0.152
3_towns,Sherman,2010,owner,p4_or_more,383,0.314
3_towns,Sherman,2018,owner,total,1286,NA
3_towns,Sherman,2018,owner,p1,327,0.254
3_towns,Sherman,2018,owner,p2,575,0.447
3_towns,Sherman,2018,owner,p3,110,0.086
3_towns,Sherman,2018,owner,p4_or_more,274,0.213
3_towns,Simsbury,2000,owner,total,7147,NA
3_towns,Simsbury,2000,owner,p1,1044,0.146
3_towns,Simsbury,2000,owner,p2,2570,0.36
3_towns,Simsbury,2000,owner,p3,1195,0.167
3_towns,Simsbury,2000,owner,p4_or_more,2338,0.327
3_towns,Simsbury,2010,owner,total,7377,NA
3_towns,Simsbury,2010,owner,p1,1194,0.162
3_towns,Simsbury,2010,owner,p2,2393,0.324
3_towns,Simsbury,2010,owner,p3,1401,0.19
3_towns,Simsbury,2010,owner,p4_or_more,2389,0.324
3_towns,Simsbury,2018,owner,total,7537,NA
3_towns,Simsbury,2018,owner,p1,1321,0.175
3_towns,Simsbury,2018,owner,p2,2931,0.389
3_towns,Simsbury,2018,owner,p3,1267,0.168
3_towns,Simsbury,2018,owner,p4_or_more,2018,0.268
3_towns,Somers,2000,owner,total,2554,NA
3_towns,Somers,2000,owner,p1,336,0.132
3_towns,Somers,2000,owner,p2,970,0.38
3_towns,Somers,2000,owner,p3,436,0.171
3_towns,Somers,2000,owner,p4_or_more,812,0.318
3_towns,Somers,2010,owner,total,3173,NA
3_towns,Somers,2010,owner,p1,355,0.112
3_towns,Somers,2010,owner,p2,1147,0.361
3_towns,Somers,2010,owner,p3,642,0.202
3_towns,Somers,2010,owner,p4_or_more,1029,0.324
3_towns,Somers,2018,owner,total,3049,NA
3_towns,Somers,2018,owner,p1,375,0.123
3_towns,Somers,2018,owner,p2,1372,0.45
3_towns,Somers,2018,owner,p3,589,0.193
3_towns,Somers,2018,owner,p4_or_more,713,0.234
3_towns,South Windsor,2000,owner,total,7953,NA
3_towns,South Windsor,2000,owner,p1,1391,0.175
3_towns,South Windsor,2000,owner,p2,2621,0.33
3_towns,South Windsor,2000,owner,p3,1367,0.172
3_towns,South Windsor,2000,owner,p4_or_more,2574,0.324
3_towns,South Windsor,2010,owner,total,8531,NA
3_towns,South Windsor,2010,owner,p1,1667,0.195
3_towns,South Windsor,2010,owner,p2,2672,0.313
3_towns,South Windsor,2010,owner,p3,1442,0.169
3_towns,South Windsor,2010,owner,p4_or_more,2750,0.322
3_towns,South Windsor,2018,owner,total,8243,NA
3_towns,South Windsor,2018,owner,p1,1598,0.194
3_towns,South Windsor,2018,owner,p2,2853,0.346
3_towns,South Windsor,2018,owner,p3,1584,0.192
3_towns,South Windsor,2018,owner,p4_or_more,2208,0.268
3_towns,Southbury,2000,owner,total,6464,NA
3_towns,Southbury,2000,owner,p1,1771,0.274
3_towns,Southbury,2000,owner,p2,2275,0.352
3_towns,Southbury,2000,owner,p3,791,0.122
3_towns,Southbury,2000,owner,p4_or_more,1627,0.252
3_towns,Southbury,2010,owner,total,6638,NA
3_towns,Southbury,2010,owner,p1,1945,0.293
3_towns,Southbury,2010,owner,p2,2263,0.341
3_towns,Southbury,2010,owner,p3,834,0.126
3_towns,Southbury,2010,owner,p4_or_more,1596,0.24
3_towns,Southbury,2018,owner,total,6768,NA
3_towns,Southbury,2018,owner,p1,1928,0.285
3_towns,Southbury,2018,owner,p2,2472,0.365
3_towns,Southbury,2018,owner,p3,842,0.124
3_towns,Southbury,2018,owner,p4_or_more,1526,0.225
3_towns,Southington,2000,owner,total,12277,NA
3_towns,Southington,2000,owner,p1,2030,0.165
3_towns,Southington,2000,owner,p2,4557,0.371
3_towns,Southington,2000,owner,p3,2298,0.187
3_towns,Southington,2000,owner,p4_or_more,3392,0.276
3_towns,Southington,2010,owner,total,13934,NA
3_towns,Southington,2010,owner,p1,2796,0.201
3_towns,Southington,2010,owner,p2,4985,0.358
3_towns,Southington,2010,owner,p3,2169,0.156
3_towns,Southington,2010,owner,p4_or_more,3984,0.286
3_towns,Southington,2018,owner,total,14075,NA
3_towns,Southington,2018,owner,p1,2920,0.207
3_towns,Southington,2018,owner,p2,5068,0.36
3_towns,Southington,2018,owner,p3,2759,0.196
3_towns,Southington,2018,owner,p4_or_more,3328,0.236
3_towns,Sprague,2000,owner,total,735,NA
3_towns,Sprague,2000,owner,p1,121,0.165
3_towns,Sprague,2000,owner,p2,258,0.351
3_towns,Sprague,2000,owner,p3,161,0.219
3_towns,Sprague,2000,owner,p4_or_more,195,0.265
3_towns,Sprague,2010,owner,total,862,NA
3_towns,Sprague,2010,owner,p1,216,0.251
