level,name,year,group,value,change_from_prev_data_year
3_towns,East Granby,2010,total_households,2005,157
3_towns,East Haddam,2010,total_households,3600,426
3_towns,East Hampton,2010,total_households,4506,380
3_towns,East Hartford,2010,total_households,20201,-5
3_towns,East Haven,2010,total_households,11506,287
3_towns,East Lyme,2010,total_households,7042,734
3_towns,East Windsor,2010,total_households,4442,364
3_towns,Eastford,2010,total_households,640,22
3_towns,Easton,2010,total_households,2438,-27
3_towns,Ellington,2010,total_households,5959,764
3_towns,Enfield,2010,total_households,16396,-22
3_towns,Essex,2010,total_households,3003,192
3_towns,Fairfield,2010,total_households,19220,-1177
3_towns,Farmington,2010,total_households,10354,858
3_towns,Franklin,2010,total_households,759,72
3_towns,Glastonbury,2010,total_households,12881,624
3_towns,Goshen,2010,total_households,1223,157
3_towns,Granby,2010,total_households,4288,507
3_towns,Greenwich,2010,total_households,22483,-747
3_towns,Griswold,2010,total_households,4901,707
3_towns,Groton,2010,total_households,15955,482
3_towns,Guilford,2010,total_households,8766,615
3_towns,Haddam,2010,total_households,3038,337
3_towns,Hamden,2010,total_households,24099,1691
3_towns,Hampton,2010,total_households,733,59
3_towns,Hartford,2010,total_households,46073,1087
3_towns,Hartland,2010,total_households,726,19
3_towns,Harwinton,2010,total_households,2097,139
3_towns,Hebron,2010,total_households,3276,283
3_towns,Kent,2010,total_households,1299,156
3_towns,Killingly,2010,total_households,6858,499
3_towns,Killingworth,2010,total_households,2430,234
3_towns,Lebanon,2010,total_households,2801,355
3_towns,Ledyard,2010,total_households,5584,298
3_towns,Lisbon,2010,total_households,1620,95
3_towns,Litchfield,2010,total_households,3514,204
3_towns,Lyme,2010,total_households,990,136
3_towns,Madison,2010,total_households,6684,169
3_towns,Manchester,2010,total_households,24411,1214
3_towns,Mansfield,2010,total_households,5889,598
3_towns,Marlborough,2010,total_households,2138,133
3_towns,Meriden,2010,total_households,23861,910
3_towns,Middlebury,2010,total_households,2666,268
3_towns,Middlefield,2010,total_households,1676,31
3_towns,Middletown,2010,total_households,20637,2083
3_towns,Milford,2010,total_households,21294,394
3_towns,Monroe,2010,total_households,6584,103
3_towns,Montville,2010,total_households,6759,333
3_towns,Morris,2010,total_households,983,71
3_towns,Naugatuck,2010,total_households,12369,540
3_towns,New Britain,2010,total_households,29461,903
3_towns,New Canaan,2010,total_households,6767,-55
3_towns,New Fairfield,2010,total_households,4729,91
3_towns,New Hartford,2010,total_households,2601,373
3_towns,New Haven,2010,total_households,48419,1325
3_towns,New London,2010,total_households,10223,42
3_towns,New Milford,2010,total_households,10659,641
3_towns,Newington,2010,total_households,12131,117
3_towns,Newtown,2010,total_households,8851,526
3_towns,Norfolk,2010,total_households,662,-14
3_towns,North Branford,2010,total_households,5441,309
3_towns,North Canaan,2010,total_households,1525,182
3_towns,North Haven,2010,total_households,8954,357
3_towns,North Stonington,2010,total_households,2112,279
3_towns,Norwalk,2010,total_households,35133,2422
3_towns,Norwich,2010,total_households,16167,1076
3_towns,Old Lyme,2010,total_households,3190,232
3_towns,Old Saybrook,2010,total_households,4591,407
3_towns,Orange,2010,total_households,4996,257
3_towns,Oxford,2010,total_households,4250,907
3_towns,Plainfield,2010,total_households,5586,142
3_towns,Plainville,2010,total_households,7422,37
3_towns,Plymouth,2010,total_households,4624,171
3_towns,Pomfret,2010,total_households,1572,139
3_towns,Portland,2010,total_households,3759,371
3_towns,Preston,2010,total_households,1810,-27
3_towns,Prospect,2010,total_households,3300,280
3_towns,Putnam,2010,total_households,3975,292
3_towns,Redding,2010,total_households,3425,507
3_towns,Ridgefield,2010,total_households,8592,159
3_towns,Rocky Hill,2010,total_households,8044,487
3_towns,Roxbury,2010,total_households,957,109
3_towns,Salem,2010,total_households,1572,214
3_towns,Salisbury,2010,total_households,1596,-141
3_towns,Scotland,2010,total_households,612,59
3_towns,Seymour,2010,total_households,6444,289
3_towns,Sharon,2010,total_households,1185,-61
3_towns,Shelton,2010,total_households,14829,639
3_towns,Sherman,2010,total_households,1301,-133
3_towns,Simsbury,2010,total_households,8570,43
3_towns,Somers,2010,total_households,3339,414
3_towns,South Windsor,2010,total_households,9467,562
3_towns,Southbury,2010,total_households,7423,198
3_towns,Southington,2010,total_households,16367,1284
3_towns,Sprague,2010,total_households,1224,113
3_towns,Stafford,2010,total_households,4750,397
3_towns,Stamford,2010,total_households,46396,997
3_towns,Sterling,2010,total_households,1384,268
3_towns,Stonington,2010,total_households,7901,236
3_towns,Stratford,2010,total_households,19638,-260
3_towns,Suffield,2010,total_households,5192,532
3_towns,Thomaston,2010,total_households,3214,298
3_towns,Thompson,2010,total_households,3629,147
3_towns,Tolland,2010,total_households,5273,687
3_towns,Torrington,2010,total_households,15607,864
3_towns,Trumbull,2010,total_households,11825,-86
3_towns,Union,2010,total_households,330,45
3_towns,Vernon,2010,total_households,13099,830
3_towns,Voluntown,2010,total_households,989,37
3_towns,Wallingford,2010,total_households,17573,876
3_towns,Warren,2010,total_households,580,83
3_towns,Washington,2010,total_households,1667,251
3_towns,Waterbury,2010,total_households,43689,1067
3_towns,Waterford,2010,total_households,8057,515
3_towns,Watertown,2010,total_households,8528,482
3_towns,West Hartford,2010,total_households,24651,75
3_towns,West Haven,2010,total_households,21641,551
3_towns,Westbrook,2010,total_households,2779,174
3_towns,Weston,2010,total_households,3270,-42
3_towns,Westport,2010,total_households,9302,-284
3_towns,Wethersfield,2010,total_households,11083,-131
3_towns,Willington,2010,total_households,2324,-29
3_towns,Wilton,2010,total_households,5994,71
3_towns,Winchester,2010,total_households,4514,143
3_towns,Windham,2010,total_households,8969,627
3_towns,Windsor,2010,total_households,10976,399
3_towns,Windsor Locks,2010,total_households,5247,312
3_towns,Wolcott,2010,total_households,5929,515
3_towns,Woodbridge,2010,total_households,3386,283
3_towns,Woodbury,2010,total_households,4216,501
3_towns,Woodstock,2010,total_households,3126,372
3_towns,Andover,2018,married_w_kids,237,-94
3_towns,Ansonia,2018,married_w_kids,1011,-550
3_towns,Ashford,2018,married_w_kids,281,-68
3_towns,Avon,2018,married_w_kids,2179,130
3_towns,Barkhamsted,2018,married_w_kids,363,-86
3_towns,Beacon Falls,2018,married_w_kids,469,-65
3_towns,Berlin,2018,married_w_kids,1592,-247
3_towns,Bethany,2018,married_w_kids,451,-211
3_towns,Bethel,2018,married_w_kids,1753,-114
3_towns,Bethlehem,2018,married_w_kids,255,-95
3_towns,Bloomfield,2018,married_w_kids,923,-236
3_towns,Bolton,2018,married_w_kids,411,11
3_towns,Bozrah,2018,married_w_kids,144,-89
3_towns,Branford,2018,married_w_kids,1542,-465
3_towns,Bridgeport,2018,married_w_kids,7625,-900
3_towns,Bridgewater,2018,married_w_kids,104,-18
3_towns,Bristol,2018,married_w_kids,4167,-595
3_towns,Brookfield,2018,married_w_kids,1684,-112
3_towns,Brooklyn,2018,married_w_kids,594,-77
3_towns,Burlington,2018,married_w_kids,989,-258
3_towns,Canaan,2018,married_w_kids,80,8
3_towns,Canterbury,2018,married_w_kids,376,-114
3_towns,Canton,2018,married_w_kids,959,-61
3_towns,Chaplin,2018,married_w_kids,133,-78
3_towns,Cheshire,2018,married_w_kids,2422,-925
3_towns,Chester,2018,married_w_kids,267,-92
3_towns,Clinton,2018,married_w_kids,1022,-352
3_towns,Colchester,2018,married_w_kids,1243,-723
3_towns,Colebrook,2018,married_w_kids,120,-24
3_towns,Columbia,2018,married_w_kids,532,-4
3_towns,Cornwall,2018,married_w_kids,105,-64
3_towns,Coventry,2018,married_w_kids,987,-393
3_towns,Cromwell,2018,married_w_kids,1088,-199
3_towns,Danbury,2018,married_w_kids,6035,-715
3_towns,Darien,2018,married_w_kids,3123,211
3_towns,Deep River,2018,married_w_kids,376,-69
3_towns,Derby,2018,married_w_kids,672,-225
3_towns,Durham,2018,married_w_kids,490,-371
3_towns,East Granby,2018,married_w_kids,537,-72
3_towns,East Haddam,2018,married_w_kids,828,-79
3_towns,East Hampton,2018,married_w_kids,1224,-4
3_towns,East Hartford,2018,married_w_kids,2869,-312
3_towns,East Haven,2018,married_w_kids,1496,-607
3_towns,East Lyme,2018,married_w_kids,1166,-452
3_towns,East Windsor,2018,married_w_kids,817,-44
3_towns,Eastford,2018,married_w_kids,115,-31
3_towns,Easton,2018,married_w_kids,856,-164
3_towns,Ellington,2018,married_w_kids,1602,-92
3_towns,Enfield,2018,married_w_kids,2909,-549
3_towns,Essex,2018,married_w_kids,367,-310
3_towns,Fairfield,2018,married_w_kids,6347,-107
3_towns,Farmington,2018,married_w_kids,2297,-295
3_towns,Franklin,2018,married_w_kids,143,-61
3_towns,Glastonbury,2018,married_w_kids,3343,-423
3_towns,Goshen,2018,married_w_kids,262,8
3_towns,Granby,2018,married_w_kids,1161,-89
3_towns,Greenwich,2018,married_w_kids,6590,-383
3_towns,Griswold,2018,married_w_kids,819,-27
3_towns,Groton,2018,married_w_kids,2729,-572
3_towns,Guilford,2018,married_w_kids,1864,-728
3_towns,Haddam,2018,married_w_kids,677,-181
3_towns,Hamden,2018,married_w_kids,3571,-1093
3_towns,Hampton,2018,married_w_kids,108,-38
3_towns,Hartford,2018,married_w_kids,3972,-449
3_towns,Hartland,2018,married_w_kids,155,-63
3_towns,Harwinton,2018,married_w_kids,427,-152
3_towns,Hebron,2018,married_w_kids,934,-434
3_towns,Kent,2018,married_w_kids,157,-34
3_towns,Killingly,2018,married_w_kids,1205,-141
3_towns,Killingworth,2018,married_w_kids,667,-156
3_towns,Lebanon,2018,married_w_kids,635,128
3_towns,Ledyard,2018,married_w_kids,1246,-370
3_towns,Lisbon,2018,married_w_kids,364,-101
3_towns,Litchfield,2018,married_w_kids,520,-359
3_towns,Lyme,2018,married_w_kids,170,-25
3_towns,Madison,2018,married_w_kids,1613,-504
3_towns,Manchester,2018,married_w_kids,4318,-9
3_towns,Mansfield,2018,married_w_kids,753,-278
3_towns,Marlborough,2018,married_w_kids,589,-153
3_towns,Meriden,2018,married_w_kids,2761,-1599
3_towns,Middlebury,2018,married_w_kids,634,-165
3_towns,Middlefield,2018,married_w_kids,312,-138
3_towns,Middletown,2018,married_w_kids,2686,-690
3_towns,Milford,2018,married_w_kids,3794,-1018
3_towns,Monroe,2018,married_w_kids,2142,-84
3_towns,Montville,2018,married_w_kids,1168,-208
3_towns,Morris,2018,married_w_kids,201,-46
3_towns,Naugatuck,2018,married_w_kids,2353,-324
3_towns,New Britain,2018,married_w_kids,3147,-419
3_towns,New Canaan,2018,married_w_kids,2453,-445
3_towns,New Fairfield,2018,married_w_kids,1370,-283
3_towns,New Hartford,2018,married_w_kids,669,-5
3_towns,New Haven,2018,married_w_kids,5436,-456
3_towns,New London,2018,married_w_kids,976,-85
3_towns,New Milford,2018,married_w_kids,2380,-643
3_towns,Newington,2018,married_w_kids,2181,-472
3_towns,Newtown,2018,married_w_kids,2872,-571
3_towns,Norfolk,2018,married_w_kids,96,-78
3_towns,North Branford,2018,married_w_kids,1028,-203
3_towns,North Canaan,2018,married_w_kids,145,-32
3_towns,North Haven,2018,married_w_kids,1845,-559
3_towns,North Stonington,2018,married_w_kids,516,-32
3_towns,Norwalk,2018,married_w_kids,6746,-43
3_towns,Norwich,2018,married_w_kids,2259,-211
3_towns,Old Lyme,2018,married_w_kids,562,-100
3_towns,Old Saybrook,2018,married_w_kids,675,-126
3_towns,Orange,2018,married_w_kids,1339,-187
3_towns,Oxford,2018,married_w_kids,1254,-151
3_towns,Plainfield,2018,married_w_kids,871,-488
3_towns,Plainville,2018,married_w_kids,1031,-285
3_towns,Plymouth,2018,married_w_kids,688,-529
3_towns,Pomfret,2018,married_w_kids,299,-180
3_towns,Portland,2018,married_w_kids,774,-200
3_towns,Preston,2018,married_w_kids,365,-47
3_towns,Prospect,2018,married_w_kids,760,-190
3_towns,Putnam,2018,married_w_kids,416,-187
3_towns,Redding,2018,married_w_kids,920,-101
3_towns,Ridgefield,2018,married_w_kids,2979,-441
3_towns,Rocky Hill,2018,married_w_kids,1568,-291
3_towns,Roxbury,2018,married_w_kids,189,-4
3_towns,Salem,2018,married_w_kids,418,-25
3_towns,Salisbury,2018,married_w_kids,161,-27
3_towns,Scotland,2018,married_w_kids,126,-74
3_towns,Seymour,2018,married_w_kids,1322,-144
3_towns,Sharon,2018,married_w_kids,134,-62
3_towns,Shelton,2018,married_w_kids,3108,-550
3_towns,Sherman,2018,married_w_kids,300,-74
3_towns,Simsbury,2018,married_w_kids,2646,-307
3_towns,Somers,2018,married_w_kids,772,-442
3_towns,South Windsor,2018,married_w_kids,2521,-349
3_towns,Southbury,2018,married_w_kids,1386,-421
3_towns,Southington,2018,married_w_kids,3825,-400
3_towns,Sprague,2018,married_w_kids,188,-24
3_towns,Stafford,2018,married_w_kids,710,-315
3_towns,Stamford,2018,married_w_kids,10043,-736
3_towns,Sterling,2018,married_w_kids,276,20
3_towns,Stonington,2018,married_w_kids,1146,-498
3_towns,Stratford,2018,married_w_kids,3386,-1129
3_towns,Suffield,2018,married_w_kids,1127,-200
3_towns,Thomaston,2018,married_w_kids,671,-112
3_towns,Thompson,2018,married_w_kids,716,-80
3_towns,Tolland,2018,married_w_kids,1605,-425
3_towns,Torrington,2018,married_w_kids,2033,-733
3_towns,Trumbull,2018,married_w_kids,3815,-402
3_towns,Union,2018,married_w_kids,58,-51
3_towns,Vernon,2018,married_w_kids,1775,-150
3_towns,Voluntown,2018,married_w_kids,184,-54
3_towns,Wallingford,2018,married_w_kids,2581,-1465
3_towns,Warren,2018,married_w_kids,142,-13
3_towns,Washington,2018,married_w_kids,205,-77
3_towns,Waterbury,2018,married_w_kids,5254,-1029
3_towns,Waterford,2018,married_w_kids,1338,-408
3_towns,Watertown,2018,married_w_kids,1788,-546
3_towns,West Hartford,2018,married_w_kids,5688,-540
3_towns,West Haven,2018,married_w_kids,2712,-1188
3_towns,Westbrook,2018,married_w_kids,305,-359
3_towns,Weston,2018,married_w_kids,1454,-31
3_towns,Westport,2018,married_w_kids,3440,-122
3_towns,Wethersfield,2018,married_w_kids,2382,-43
3_towns,Willington,2018,married_w_kids,301,-134
3_towns,Wilton,2018,married_w_kids,2349,-302
3_towns,Winchester,2018,married_w_kids,622,-258
3_towns,Windham,2018,married_w_kids,815,-528
3_towns,Windsor,2018,married_w_kids,2314,26
3_towns,Windsor Locks,2018,married_w_kids,853,-140
3_towns,Wolcott,2018,married_w_kids,1198,-460
3_towns,Woodbridge,2018,married_w_kids,794,-159
3_towns,Woodbury,2018,married_w_kids,840,-143
3_towns,Woodstock,2018,married_w_kids,684,-34
3_towns,Andover,2018,married_no_kids,555,159
3_towns,Ansonia,2018,married_no_kids,1717,-107
3_towns,Ashford,2018,married_no_kids,516,-96
3_towns,Avon,2018,married_no_kids,2532,384
3_towns,Barkhamsted,2018,married_no_kids,581,20
3_towns,Beacon Falls,2018,married_no_kids,780,3
3_towns,Berlin,2018,married_no_kids,3188,520
3_towns,Bethany,2018,married_no_kids,1025,222
3_towns,Bethel,2018,married_no_kids,2249,-180
3_towns,Bethlehem,2018,married_no_kids,506,-74
3_towns,Bloomfield,2018,married_no_kids,2865,364
3_towns,Bolton,2018,married_no_kids,691,-84
3_towns,Bozrah,2018,married_no_kids,442,54
3_towns,Branford,2018,married_no_kids,4115,268
3_towns,Bridgeport,2018,married_no_kids,9127,404
3_towns,Bridgewater,2018,married_no_kids,343,-22
3_towns,Bristol,2018,married_no_kids,6375,-332
3_towns,Brookfield,2018,married_no_kids,2278,141
3_towns,Brooklyn,2018,married_no_kids,1304,379
3_towns,Burlington,2018,married_no_kids,1317,260
3_towns,Canaan,2018,married_no_kids,208,13
3_towns,Canterbury,2018,married_no_kids,821,194
3_towns,Canton,2018,married_no_kids,1520,197
3_towns,Chaplin,2018,married_no_kids,345,51
3_towns,Cheshire,2018,married_no_kids,4233,1214
3_towns,Chester,2018,married_no_kids,634,134
3_towns,Clinton,2018,married_no_kids,1886,-65
3_towns,Colchester,2018,married_no_kids,2084,383
3_towns,Colebrook,2018,married_no_kids,231,27
3_towns,Columbia,2018,married_no_kids,1058,150
3_towns,Cornwall,2018,married_no_kids,229,14
3_towns,Coventry,2018,married_no_kids,1663,-65
3_towns,Cromwell,2018,married_no_kids,1795,102
3_towns,Danbury,2018,married_no_kids,7830,69
3_towns,Darien,2018,married_no_kids,1990,73
3_towns,Deep River,2018,married_no_kids,544,-182
3_towns,Derby,2018,married_no_kids,1312,-90
3_towns,Durham,2018,married_no_kids,1253,207
3_towns,East Granby,2018,married_no_kids,583,-203
3_towns,East Haddam,2018,married_no_kids,1493,70
3_towns,East Hampton,2018,married_no_kids,1891,286
3_towns,East Hartford,2018,married_no_kids,4251,-263
3_towns,East Haven,2018,married_no_kids,3250,-80
3_towns,East Lyme,2018,married_no_kids,2820,258
3_towns,East Windsor,2018,married_no_kids,1380,64
3_towns,Eastford,2018,married_no_kids,328,32
3_towns,Easton,2018,married_no_kids,1122,281
3_towns,Ellington,2018,married_no_kids,1879,-63
3_towns,Enfield,2018,married_no_kids,5041,64
3_towns,Essex,2018,married_no_kids,1192,118
3_towns,Fairfield,2018,married_no_kids,6932,1094
3_towns,Farmington,2018,married_no_kids,3312,114
3_towns,Franklin,2018,married_no_kids,315,33
3_towns,Glastonbury,2018,married_no_kids,4760,592
3_towns,Goshen,2018,married_no_kids,508,-37
3_towns,Granby,2018,married_no_kids,1806,317
3_towns,Greenwich,2018,married_no_kids,6973,519
3_towns,Griswold,2018,married_no_kids,1435,-65
3_towns,Groton,2018,married_no_kids,4032,72
3_towns,Guilford,2018,married_no_kids,3348,174
3_towns,Haddam,2018,married_no_kids,1537,528
3_towns,Hamden,2018,married_no_kids,6709,161
3_towns,Hampton,2018,married_no_kids,332,-1
3_towns,Hartford,2018,married_no_kids,5995,5
3_towns,Hartland,2018,married_no_kids,314,10
3_towns,Harwinton,2018,married_no_kids,929,55
3_towns,Hebron,2018,married_no_kids,1478,251
3_towns,Kent,2018,married_no_kids,366,-176
3_towns,Killingly,2018,married_no_kids,1828,-117
3_towns,Killingworth,2018,married_no_kids,938,-55
3_towns,Lebanon,2018,married_no_kids,1087,111
3_towns,Ledyard,2018,married_no_kids,2101,81
3_towns,Lisbon,2018,married_no_kids,667,55
3_towns,Litchfield,2018,married_no_kids,1287,110
3_towns,Lyme,2018,married_no_kids,454,39
3_towns,Madison,2018,married_no_kids,2794,243
3_towns,Manchester,2018,married_no_kids,5906,-482
3_towns,Mansfield,2018,married_no_kids,1275,-416
3_towns,Marlborough,2018,married_no_kids,1037,179
3_towns,Meriden,2018,married_no_kids,6920,791
3_towns,Middlebury,2018,married_no_kids,1141,72
3_towns,Middlefield,2018,married_no_kids,741,272
3_towns,Middletown,2018,married_no_kids,4549,-519
3_towns,Milford,2018,married_no_kids,7614,902
3_towns,Monroe,2018,married_no_kids,2267,5
3_towns,Montville,2018,married_no_kids,2393,-208
3_towns,Morris,2018,married_no_kids,331,-45
3_towns,Naugatuck,2018,married_no_kids,3507,-191
3_towns,New Britain,2018,married_no_kids,6050,-165
3_towns,New Canaan,2018,married_no_kids,2382,625
3_towns,New Fairfield,2018,married_no_kids,2122,538
3_towns,New Hartford,2018,married_no_kids,940,-115
3_towns,New Haven,2018,married_no_kids,6468,-724
3_towns,New London,2018,married_no_kids,1568,-293
3_towns,New Milford,2018,married_no_kids,3442,104
3_towns,Newington,2018,married_no_kids,3676,88
3_towns,Newtown,2018,married_no_kids,3705,785
3_towns,Norfolk,2018,married_no_kids,226,58
3_towns,North Branford,2018,married_no_kids,2293,112
3_towns,North Canaan,2018,married_no_kids,371,-213
3_towns,North Haven,2018,married_no_kids,3441,105
3_towns,North Stonington,2018,married_no_kids,797,-7
3_towns,Norwalk,2018,married_no_kids,9214,-550
3_towns,Norwich,2018,married_no_kids,3847,-165
3_towns,Old Lyme,2018,married_no_kids,1302,111
3_towns,Old Saybrook,2018,married_no_kids,1606,-110
3_towns,Orange,2018,married_no_kids,2070,71
3_towns,Oxford,2018,married_no_kids,1863,25
3_towns,Plainfield,2018,married_no_kids,2009,347
3_towns,Plainville,2018,married_no_kids,2493,160
3_towns,Plymouth,2018,married_no_kids,1636,57
3_towns,Pomfret,2018,married_no_kids,542,3
3_towns,Portland,2018,married_no_kids,1203,-98
3_towns,Preston,2018,married_no_kids,649,-218
3_towns,Prospect,2018,married_no_kids,1333,-4
3_towns,Putnam,2018,married_no_kids,1137,48
3_towns,Redding,2018,married_no_kids,1264,121
3_towns,Ridgefield,2018,married_no_kids,3316,761
3_towns,Rocky Hill,2018,married_no_kids,2444,129
3_towns,Roxbury,2018,married_no_kids,396,-30
3_towns,Salem,2018,married_no_kids,685,66
3_towns,Salisbury,2018,married_no_kids,687,13
3_towns,Scotland,2018,married_no_kids,295,53
3_towns,Seymour,2018,married_no_kids,1682,-101
3_towns,Sharon,2018,married_no_kids,572,89
3_towns,Shelton,2018,married_no_kids,6119,990
3_towns,Sherman,2018,married_no_kids,610,155
3_towns,Simsbury,2018,married_no_kids,3499,696
3_towns,Somers,2018,married_no_kids,1596,296
3_towns,South Windsor,2018,married_no_kids,3463,711
3_towns,Southbury,2018,married_no_kids,2977,557
3_towns,Southington,2018,married_no_kids,6115,647
3_towns,Sprague,2018,married_no_kids,381,-75
3_towns,Stafford,2018,married_no_kids,1485,-165
3_towns,Stamford,2018,married_no_kids,13354,2080
3_towns,Sterling,2018,married_no_kids,407,-125
3_towns,Stonington,2018,married_no_kids,2864,205
3_towns,Stratford,2018,married_no_kids,6648,1068
3_towns,Suffield,2018,married_no_kids,2069,434
3_towns,Thomaston,2018,married_no_kids,957,36
3_towns,Thompson,2018,married_no_kids,1470,284
3_towns,Tolland,2018,married_no_kids,2188,328
3_towns,Torrington,2018,married_no_kids,4230,184
3_towns,Trumbull,2018,married_no_kids,4641,632
3_towns,Union,2018,married_no_kids,193,70
3_towns,Vernon,2018,married_no_kids,3357,-673
3_towns,Voluntown,2018,married_no_kids,400,24
3_towns,Wallingford,2018,married_no_kids,6757,1432
3_towns,Warren,2018,married_no_kids,247,-6
3_towns,Washington,2018,married_no_kids,573,-27
3_towns,Waterbury,2018,married_no_kids,7675,-1243
3_towns,Waterford,2018,married_no_kids,2686,-294
3_towns,Watertown,2018,married_no_kids,2918,28
3_towns,West Hartford,2018,married_no_kids,6761,-155
3_towns,West Haven,2018,married_no_kids,4566,-853
3_towns,Westbrook,2018,married_no_kids,1231,412
3_towns,Weston,2018,married_no_kids,1151,116
3_towns,Westport,2018,married_no_kids,3157,174
3_towns,Wethersfield,2018,married_no_kids,3227,-179
3_towns,Willington,2018,married_no_kids,834,169
3_towns,Wilton,2018,married_no_kids,2086,288
3_towns,Winchester,2018,married_no_kids,1443,141
3_towns,Windham,2018,married_no_kids,1637,-500
3_towns,Windsor,2018,married_no_kids,3231,-548
3_towns,Windsor Locks,2018,married_no_kids,1479,80
3_towns,Wolcott,2018,married_no_kids,2140,56
3_towns,Woodbridge,2018,married_no_kids,1168,-204
3_towns,Woodbury,2018,married_no_kids,1493,142
3_towns,Woodstock,2018,married_no_kids,1268,261
3_towns,Andover,2018,single_w_kids,42,-9
3_towns,Ansonia,2018,single_w_kids,738,-13
3_towns,Ashford,2018,single_w_kids,130,55
3_towns,Avon,2018,single_w_kids,193,-161
3_towns,Barkhamsted,2018,single_w_kids,53,-9
3_towns,Beacon Falls,2018,single_w_kids,169,-25
3_towns,Berlin,2018,single_w_kids,489,30
3_towns,Bethany,2018,single_w_kids,53,-36
3_towns,Bethel,2018,single_w_kids,575,70
3_towns,Bethlehem,2018,single_w_kids,70,27
3_towns,Bloomfield,2018,single_w_kids,479,-153
3_towns,Bolton,2018,single_w_kids,95,-21
3_towns,Bozrah,2018,single_w_kids,91,-27
3_towns,Branford,2018,single_w_kids,966,196
3_towns,Bridgeport,2018,single_w_kids,8192,-758
3_towns,Bridgewater,2018,single_w_kids,25,-3
3_towns,Bristol,2018,single_w_kids,2241,54
3_towns,Brookfield,2018,single_w_kids,286,-48
3_towns,Brooklyn,2018,single_w_kids,201,-132
3_towns,Burlington,2018,single_w_kids,185,-59
3_towns,Canaan,2018,single_w_kids,26,-20
3_towns,Canterbury,2018,single_w_kids,167,57
3_towns,Canton,2018,single_w_kids,250,-16
3_towns,Chaplin,2018,single_w_kids,50,-54
3_towns,Cheshire,2018,single_w_kids,373,-45
3_towns,Chester,2018,single_w_kids,137,22
3_towns,Clinton,2018,single_w_kids,357,107
3_towns,Colchester,2018,single_w_kids,690,88
3_towns,Colebrook,2018,single_w_kids,23,-4
3_towns,Columbia,2018,single_w_kids,79,-13
3_towns,Cornwall,2018,single_w_kids,35,14
3_towns,Coventry,2018,single_w_kids,397,8
3_towns,Cromwell,2018,single_w_kids,328,-39
3_towns,Danbury,2018,single_w_kids,2866,401
3_towns,Darien,2018,single_w_kids,316,-127
3_towns,Deep River,2018,single_w_kids,195,110
3_towns,Derby,2018,single_w_kids,490,-63
3_towns,Durham,2018,single_w_kids,254,144
3_towns,East Granby,2018,single_w_kids,265,210
3_towns,East Haddam,2018,single_w_kids,97,-134
3_towns,East Hampton,2018,single_w_kids,125,-73
3_towns,East Hartford,2018,single_w_kids,2463,-485
3_towns,East Haven,2018,single_w_kids,974,24
3_towns,East Lyme,2018,single_w_kids,469,6
3_towns,East Windsor,2018,single_w_kids,372,-8
3_towns,Eastford,2018,single_w_kids,22,-17
3_towns,Easton,2018,single_w_kids,73,-5
3_towns,Ellington,2018,single_w_kids,312,-121
3_towns,Enfield,2018,single_w_kids,1352,13
3_towns,Essex,2018,single_w_kids,193,85
3_towns,Fairfield,2018,single_w_kids,862,-117
3_towns,Farmington,2018,single_w_kids,439,-171
3_towns,Franklin,2018,single_w_kids,18,-24
3_towns,Glastonbury,2018,single_w_kids,748,-215
3_towns,Goshen,2018,single_w_kids,9,-39
3_towns,Granby,2018,single_w_kids,223,-40
3_towns,Greenwich,2018,single_w_kids,1408,27
3_towns,Griswold,2018,single_w_kids,686,260
3_towns,Groton,2018,single_w_kids,1353,-144
3_towns,Guilford,2018,single_w_kids,437,63
3_towns,Haddam,2018,single_w_kids,150,-72
3_towns,Hamden,2018,single_w_kids,1584,-185
3_towns,Hampton,2018,single_w_kids,34,-10
3_towns,Hartford,2018,single_w_kids,8569,-1718
3_towns,Hartland,2018,single_w_kids,9,-14
3_towns,Harwinton,2018,single_w_kids,80,-21
3_towns,Hebron,2018,single_w_kids,206,-19
3_towns,Kent,2018,single_w_kids,41,-60
3_towns,Killingly,2018,single_w_kids,678,-132
3_towns,Killingworth,2018,single_w_kids,80,-55
3_towns,Lebanon,2018,single_w_kids,73,-221
3_towns,Ledyard,2018,single_w_kids,531,239
3_towns,Lisbon,2018,single_w_kids,132,46
3_towns,Litchfield,2018,single_w_kids,158,-2
3_towns,Lyme,2018,single_w_kids,53,-27
3_towns,Madison,2018,single_w_kids,376,51
3_towns,Manchester,2018,single_w_kids,2090,-187
3_towns,Mansfield,2018,single_w_kids,266,-305
3_towns,Marlborough,2018,single_w_kids,128,-24
3_towns,Meriden,2018,single_w_kids,2161,-1025
3_towns,Middlebury,2018,single_w_kids,35,-87
3_towns,Middlefield,2018,single_w_kids,102,-43
3_towns,Middletown,2018,single_w_kids,1791,-37
3_towns,Milford,2018,single_w_kids,1044,-163
3_towns,Monroe,2018,single_w_kids,319,29
3_towns,Montville,2018,single_w_kids,581,43
3_towns,Morris,2018,single_w_kids,38,20
3_towns,Naugatuck,2018,single_w_kids,990,-261
3_towns,New Britain,2018,single_w_kids,4537,44
3_towns,New Canaan,2018,single_w_kids,367,85
3_towns,New Fairfield,2018,single_w_kids,168,3
3_towns,New Hartford,2018,single_w_kids,126,-70
3_towns,New Haven,2018,single_w_kids,7164,-503
3_towns,New London,2018,single_w_kids,1772,313
3_towns,New Milford,2018,single_w_kids,496,-190
